name,domains/0,domains/1,web_pages/0,country,alpha_two_code,state-province,web_pages/1,web_pages/2,domains/2,web_pages/3,domains/3,domains/4,web_pages/4,web_pages/5,web_pages/6
Anambra State University of Science and Technology,ansu.edu.ng,,http://www.ansu.edu.ng/,Nigeria,NG,,,,,,,,,,
Abubakar Tafawa Balewa University,atbu.edu.ng,,http://www.atbu.edu.ng/,Nigeria,NG,,,,,,,,,,
Auchi Polytechnic,auchipoly.edu.ng,,http://www.auchipoly.edu.ng/,Nigeria,NG,,,,,,,,,,
ABTI American University of Nigeria,aun.edu.ng,,http://www.aun.edu.ng/,Nigeria,NG,,,,,,,,,,
African University of Science and Technology,aust-abuja.org,,http://www.aust-abuja.org/,Nigeria,NG,,,,,,,,,,
Babcock University,babcockuni.edu.ng,,http://www.babcockuni.edu.ng/,Nigeria,NG,,,,,,,,,,
"Bauchi State University, Gadau",basug.edu.ng,,http://www.basug.edu.ng/,Nigeria,NG,,,,,,,,,,
Baze University Abuja,bazeuniversity.edu.ng,,http://www.bazeuniversity.edu.ng,Nigeria,NG,,,,,,,,,,
Bells University of Technology,bellsuniversity.org,,http://www.bellsuniversity.org/,Nigeria,NG,,,,,,,,,,
Bingham University,binghamuni.edu.ng,,http://www.binghamuni.edu.ng/,Nigeria,NG,,,,,,,,,,
Benson Idahosa University,biu.edu.ng,,http://www.biu.edu.ng/,Nigeria,NG,,,,,,,,,,
Bowen University,bowenuniversity-edu.org,,http://bowenuniversity-edu.org/,Nigeria,NG,,,,,,,,,,
Benue State University,bsum.edu.ng,,http://www.bsum.edu.ng/,Nigeria,NG,,,,,,,,,,
Bayero University Kano,buk.edu.ng,,http://www.buk.edu.ng/,Nigeria,NG,,,,,,,,,,
Caleb University,calebuniversity.edu.ng,,http://www.calebuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Caritas University,caritasuni.edu.ng,,http://www.caritasuni.edu.ng/,Nigeria,NG,,,,,,,,,,
College of Education Ikere,coeikere.edu.ng,,http://www.coeikere.edu.ng/,Nigeria,NG,,,,,,,,,,
College of Education Oju,coeoju.com,,http://www.coeoju.com/,Nigeria,NG,,,,,,,,,,
Covenant University,covenantuniversity.edu.ng,,http://www.covenantuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Crawford University,crawforduniversity.edu.ng,,http://www.crawforduniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Crescent University,crescent-university.edu.ng,,http://www.crescent-university.edu.ng/,Nigeria,NG,,,,,,,,,,
Cross River University of Science and Technology,crutech.edu.ng,,http://www.crutech.edu.ng/,Nigeria,NG,,,,,,,,,,
Ebonyi State University,ebsu-edu.net,,http://www.ebsu-edu.net/,Nigeria,NG,,,,,,,,,,
Ekiti State University,eksu.edu.ng,,http://www.eksu.edu.ng/,Nigeria,NG,,,,,,,,,,
Enugu State University of Science and Technology,esut.edu.ng,,http://www.esut.edu.ng/,Nigeria,NG,,,,,,,,,,
"Federal College Of Education (Technical), Akoka",fcetakoka-edu.net,,http://www.fcetakoka-edu.net/,Nigeria,NG,,,,,,,,,,
The Federal Polytechnic Offa,fedpoffa.edu.ng,,http://www.fedpoffa.edu.ng/,Nigeria,NG,,,,,,,,,,
Fountain University,fountainuniversity.edu.ng,,http://www.fountainuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Federal University of Petroleum Resources,fupre.edu.ng,,http://www.fupre.edu.ng/,Nigeria,NG,,,,,,,,,,
"Federal University of Technology, Akure",futa.edu.ng,,http://www.futa.edu.ng/,Nigeria,NG,,,,,,,,,,
"Federal University of Technology, Minna",futminna.edu.ng,,http://www.futminna.edu.ng/,Nigeria,NG,,,,,,,,,,
"Federal University of Technology, Owerri",futo.edu.ng,,http://www.futo.edu.ng/,Nigeria,NG,,,,,,,,,,
"Federal University of Technology, Yola",futy.edu.ng,,http://www.futy.edu.ng/,Nigeria,NG,,,,,,,,,,
Godfrey Okoye University,gouni.edu.ng,,http://www.gouni.edu.ng/,Nigeria,NG,,,,,,,,,,
Gombe State University,gsu.edu.ng,,http://www.gsu.edu.ng/,Nigeria,NG,,,,,,,,,,
Ibrahim Babangida University,ibbu.edu.ng,,http://www.ibbu.edu.ng/,Nigeria,NG,,,,,,,,,,
Imo State University,imsu.edu.ng,,http://www.imsu.edu.ng/,Nigeria,NG,,,,,,,,,,
Igbinedion University,iuokada.edu.ng,,http://www.iuokada.edu.ng/,Nigeria,NG,,,,,,,,,,
Joseph Ayo Babalola University,jabu.edu.ng,,http://www.jabu.edu.ng/,Nigeria,NG,,,,,,,,,,
Kaduna State University,kasuportal.net,,http://www.kasuportal.net/,Nigeria,NG,,,,,,,,,,
Kogi State University,ksuportal.edu.ng,,http://www.ksuportal.edu.ng/,Nigeria,NG,,,,,,,,,,
Kebbi State University of Science and Technology,ksusta.edu.ng,,http://www.ksusta.edu.ng/,Nigeria,NG,,,,,,,,,,
Katsina University,kuk.edu.ng,,http://www.kuk.edu.ng/,Nigeria,NG,,,,,,,,,,
Kano State University of Technology Wudil,kustwudil.edu.ng,,http://www.kustwudil.edu.ng/,Nigeria,NG,,,,,,,,,,
Kwara State Polytecnic,kwarapoly.edu.ng,,http://www.kwarapoly.edu.ng/,Nigeria,NG,,,,,,,,,,
Kwararafa University,kwararafauniversity.edu.ng,,http://www.kwararafauniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Kwara State University,kwasu.edu.ng,,http://www.kwasu.edu.ng/,Nigeria,NG,,,,,,,,,,
Lagos State Polytechnic,laspotech.net,,http://www.laspotech.net/,Nigeria,NG,,,,,,,,,,
Lagos State University,lasunigeria.org,,http://www.lasunigeria.org/,Nigeria,NG,,,,,,,,,,
Ladoke Akintola University of Technology,lautech.edu.ng,,http://www.lautech.edu.ng/,Nigeria,NG,,,,,,,,,,
Lead City University of Ibadan,lcu.edu.ng,,http://www.lcu.edu.ng/,Nigeria,NG,,,,,,,,,,
Landmark University,lmu.edu.ng,,http://www.lmu.edu.ng/,Nigeria,NG,,,,,,,,,,
Madonna University,madonnauniversity.edu.ng,,http://www.madonnauniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Michael Okpara University of Agriculture,mouau.edu.ng,,http://www.mouau.edu.ng/,Nigeria,NG,,,,,,,,,,
Lagos City Polytechnic,mylcp.net,,http://www.mylcp.net/,Nigeria,NG,,,,,,,,,,
Nigerian Defence Academy,nda.edu.ng,,http://www.nda.edu.ng/,Nigeria,NG,,,,,,,,,,
Niger Delta University,ndu.edu.ng,,http://www.ndu.edu.ng/,Nigeria,NG,,,,,,,,,,
National Open University of Nigeria,nou.edu.ng,,http://www.nou.edu.ng/,Nigeria,NG,,,,,,,,,,
Novena University,novenauniversity.edu.ng,,http://www.novenauniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Nasarawa State University Keffi,nsuk.edu.ng,,http://www.nsuk.edu.ng/,Nigeria,NG,,,,,,,,,,
Nigerian Turkish Nile University,ntnu.edu.ng,,http://www.ntnu.edu.ng/,Nigeria,NG,,,,,,,,,,
Obafemi Awolowo University Ile-Ife,oauife.edu.ng,,http://www.oauife.edu.ng/,Nigeria,NG,,,,,,,,,,
Obong University,obonguniversity.net,,http://www.obonguniversity.net/,Nigeria,NG,,,,,,,,,,
Oduduwa University,oduduwauniversity.edu.ng,,http://www.oduduwauniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Olabisi Onabanjo University,oouagoiwoye.edu.ng,,http://www.oouagoiwoye.edu.ng/,Nigeria,NG,,,,,,,,,,
Ondo State University of Science and Technology,osustech.edu.ng,,http://www.osustech.edu.ng/,Nigeria,NG,,,,,,,,,,
Pan-African University,pau.edu.ng,,http://www.pau.edu.ng/,Nigeria,NG,,,,,,,,,,
Paul University,pauluniversity.edu.ng,,http://www.pauluniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Polytechnic Ibadan,polyibadan.edu.ng,,http://www.polyibadan.edu.ng/,Nigeria,NG,,,,,,,,,,
"Akanu Ibiam Federal Polytechnic, Unwana",polyunwana.net,,http://www.polyunwana.net/,Nigeria,NG,,,,,,,,,,
Renaissance University,rnu.edu.ng,,http://www.rnu.edu.ng/,Nigeria,NG,,,,,,,,,,
Redeemers University,run.edu.ng,,http://www.run.edu.ng/,Nigeria,NG,,,,,,,,,,
Salem University,salemuniversity.edu.ng,,http://www.salemuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Sokoto State University,ssu.edu.ng,,http://www.ssu.edu.ng/,Nigeria,NG,,,,,,,,,,
Tansian University,tansianuniversity.edu.ng,,http://www.tansianuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Tai Solarin University of Education,tasued.edu.ng,,http://www.tasued.edu.ng/,Nigeria,NG,,,,,,,,,,
Taraba State University,tsuniversity.edu.ng,,http://www.tsuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Agriculture Makurdi,uam.edu.ng,,http://www.uam.edu.ng/,Nigeria,NG,,,,,,,,,,
Usmanu Danfodiyo University Sokoto,udusok.edu.ng,,http://www.udusok.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Ibadan,ui.edu.ng,,http://www.ui.edu.ng/,Nigeria,NG,,,,,,,,,,
Umaru Musa Yar'Adua University,umyu.edu.ng,,http://www.umyu.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Agriculture Abeokuta,unaab.edu.ng,,http://www.unaab.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Benin,uniben.edu,,http://www.uniben.edu/,Nigeria,NG,,,,,,,,,,
University of Abuja,unibuja.edu.ng,,http://www.unibuja.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Calabar,unical.edu.ng,,http://www.unical.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Jos,unijos.edu.ng,,http://www.unijos.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Lagos,unilag.edu.ng,,http://www.unilag.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Ilorin,unilorin.edu.ng,,http://www.unilorin.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Maiduguri,unimaid.edu.ng,,http://www.unimaid.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Mkar,unimkar.edu.ng,,http://www.unimkar.edu.ng/,Nigeria,NG,,,,,,,,,,
Osun State University,uniosun.edu.ng,,http://www.uniosun.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Portharcourt,uniport.edu.ng,,http://www.uniport.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Uyo,uniuyo.edu.ng,,http://www.uniuyo.edu.ng/,Nigeria,NG,,,,,,,,,,
Nnamdi Azikiwe University,unizik.edu.ng,,http://www.unizik.edu.ng/,Nigeria,NG,,,,,,,,,,
University of Nigeria,unn.edu.ng,,http://www.unn.edu.ng/,Nigeria,NG,,,,,,,,,,
Rivers State University of Science and Technology,ust.edu.ng,,http://www.ust.edu.ng/,Nigeria,NG,,,,,,,,,,
Veritas University,veritas.edu.ng,,http://www.veritas.edu.ng/,Nigeria,NG,,,,,,,,,,
Western Delta University,wdu.edu.ng,,http://www.wdu.edu.ng/,Nigeria,NG,,,,,,,,,,
Wellspring University,wellspringuniversity.edu.ng,,http://www.wellspringuniversity.edu.ng/,Nigeria,NG,,,,,,,,,,
Wesley University of Science and Technology,wustoportal.edu.ng,,http://www.wustoportal.edu.ng/,Nigeria,NG,,,,,,,,,,
Yaba College of Technology,yabatech.edu.ng,,http://www.yabatech.edu.ng/,Nigeria,NG,,,,,,,,,,
St Clements University - Higher Education School,stclements.edu.nu,,http://www.stclements.edu.nu/,Niue,NU,,,,,,,,,,
Oslo School of Architecture,aho.no,,http://www.aho.no/,Norway,NO,,,,,,,,,,
Norwegian School of Management BI,bi.no,,http://www.bi.no/,Norway,NO,,,,,,,,,,
Agder University College,hia.no,,http://www.hia.no/,Norway,NO,,,,,,,,,,
Bergen University College,hib.no,,http://www.hib.no/,Norway,NO,,,,,,,,,,
Bodo Regional University,hibo.no,,http://www.hibo.no/,Norway,NO,,,,,,,,,,
Finnmark University College,hifm.no,,http://www.hifm.no/,Norway,NO,,,,,,,,,,
Lillehammer University College,hil.no,,http://www.hil.no/,Norway,NO,,,,,,,,,,
Molde University College,himolde.no,,http://www.himolde.no/,Norway,NO,,,,,,,,,,
National College of Art and Design,khio.no,,http://www.khio.no/shks/,Norway,NO,,,,,,,,,,
Norwegian School of Economics and Business Administration,nhh.no,,http://www.nhh.no/,Norway,NO,,,,,,,,,,
Norwegian University of Sport and Physical Education,nih.no,,http://www.nih.no/,Norway,NO,,,,,,,,,,
Norway's Information Technology University College,nith.no,,http://www.nith.no/,Norway,NO,,,,,,,,,,
Norwegian Teacher Academy for Studies in Religion and Education,nla.no,,http://www.nla.no/,Norway,NO,,,,,,,,,,
Agricultural University of Norway,nlh.no,,http://www.nlh.no/,Norway,NO,,,,,,,,,,
Norwegian State Academy of Music,nmh.no,,http://www.nmh.no/,Norway,NO,,,,,,,,,,
Norwegian University of Science and Technology,ntnu.no,,http://www.ntnu.no/,Norway,NO,,,,,,,,,,
National Academy of Fine Arts,ska.khio.no,,http://ska.khio.no/main,Norway,NO,,,,,,,,,,
University of Bergen,uib.no,,http://www.uib.no/,Norway,NO,,,,,,,,,,
University of Oslo,uio.no,,http://www.uio.no/,Norway,NO,,,,,,,,,,
University of Stavanger,uis.no,,http://www.uis.no/,Norway,NO,,,,,,,,,,
University of Tromsø,uit.no,,http://www.uit.no/,Norway,NO,,,,,,,,,,
Norwegian University of Life Sciences,umb.no,,http://www.umb.no/,Norway,NO,,,,,,,,,,
Norwegian College of Veterinary Medicine,veths.no,,http://www.veths.no/,Norway,NO,,,,,,,,,,
Arab Open University,aou.edu.om,,http://www.aou.edu.om/,Oman,OM,,,,,,,,,,
Al-Buraimi University College,buc.edu.om,,http://www.buc.edu.om/,Oman,OM,,,,,,,,,,
Dhofar University,du.edu.om,,http://www.du.edu.om/,Oman,OM,,,,,,,,,,
Ibra College of Technology,ict.edu.om,,http://www.ict.edu.om/,Oman,OM,,,,,,,,,,
Majan University College,majancollege.edu.om,,http://www.majancollege.edu.om/,Oman,OM,,,,,,,,,,
Muscat College,muscatcollege.edu.om,,http://www.muscatcollege.edu.om/,Oman,OM,,,,,,,,,,
Oman College Of Management & Technology,omancollege.edu.om,,http://www.omancollege.edu.om/,Oman,OM,,,,,,,,,,
Sohar University,soharuni.edu.om,,http://www.soharuni.edu.om/,Oman,OM,,,,,,,,,,
Sultan Qaboos University,squ.edu.om,,http://www.squ.edu.om/,Oman,OM,,,,,,,,,,
Sur University College,suc.edu.om,,http://www.suc.edu.om/,Oman,OM,,,,,,,,,,
University of Nizwa,unizwa.edu.om,,http://www.unizwa.edu.om/,Oman,OM,,,,,,,,,,
Abasyn University Peshawar,abasyn.edu.pk,,http://www.abasyn.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
Allama Iqbal Open University,aiou.edu.pk,,http://www.aiou.edu.pk/,Pakistan,PK,,,,,,,,,,
Azad Jammu and Kashmir University,ajku.edu.pk,,http://www.ajku.edu.pk/,Pakistan,PK,,,,,,,,,,
Aga Khan University,aku.edu,,http://www.aku.edu/,Pakistan,PK,Sindh,,,,,,,,,
Jamia Al Dirasat Ul Islami Karachi,aldirasat.edu.pk,,http://www.aldirasat.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Al-Khair University,alkhair.edu.pk,,http://www.alkhair.edu.pk/,Pakistan,PK,,,,,,,,,,
Ahmed Medical Institute,ami.edu.pk,,http://www.ami.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
Air University,au.edu.pk,,http://www.au.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
"The University of Agriculture, Peshawar",aup.edu.pk,,http://www.aup.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
Bahria University,bahria.edu.pk,,http://www.bahria.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Barani Institute of Information Technology,biit.edu.pk,,http://www.biit.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Barani Institute of Management Sciences,bims.edu.pk,,http://www.bims.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Baqai Medical University,baqai.edu.pk,,https://baqai.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Balochistan University of Engineering and Technology Khuzdar,buetk.edu.pk,,http://www.buetk.edu.pk/,Pakistan,PK,Balochistan,,,,,,,,,
Balochistan University of Information Technology & Management Sciences,buitms.edu.pk,,http://www.buitms.edu.pk/,Pakistan,PK,Balochistan,,,,,,,,,
"Bahauddin Zakariya University, Multan",bzu.edu.pk,,http://www.bzu.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Capital University of Science & Technology,cust.edu.pk,,https://cust.edu.pk/,Pakistan,PK,Islamabad,,,,,,,,,
College of Business Management (CBM),cbm.iobm.edu.pk,,https://cbm.iobm.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Cecos Univeristy of Information Technology,cecos.edu.pk,,http://www.cecos.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
"COMSATS Institute of Information Technology, Abbottabad",ciit-atd.edu.pk,,http://www.ciit-atd.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
"COMSATS Institute of Information Technology, Attock",ciit-attock.edu.pk,,http://www.ciit-attock.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
COMSATS Institute of Information Technology,ciit.edu.pk,,http://www.ciit.edu.pk/,Pakistan,PK,,,,,,,,,,
"COMSATS Institute of Information Technology, Lahore",ciitlahore.edu.pk,,http://www.ciitlahore.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
"COMSATS Institute of Information Technology, Wah",ciit-wah.edu.pk,,http://www.ciit-wah.edu.pk/,Pakistan,PK,,,,,,,,,,
COSMIQ Institute of Technology,cosmiq.edu.pk,,http://www.cosmiq.edu.pk/,Pakistan,PK,,,,,,,,,,
Dadabhoy Institute of Higher Education,dadabhoy.edu.pk,,http://www.dadabhoy.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Dawood College of Engineering and Technology,dcet.edu.pk,,http://www.dcet.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Dow University of Health Sciences,duhs.edu.pk,,http://www.duhs.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Faisalabad Institute of Textile and Fashion Design,fitfd.edu.pk,,http://www.fitfd.edu.pk/,Pakistan,PK,,,,,,,,,,
"Federal Urdu University of Arts,Science and Technology",fuuast.edu.pk,,http://www.fuuast.edu.pk/,Pakistan,PK,,,,,,,,,,
Shaheed Benazir Bhutto Women University,fwu.edu.pk,,http://www.fwu.edu.pk/,Pakistan,PK,,,,,,,,,,
Gandhara Institute of Medical Sciences,gandhara.edu.pk,,http://www.gandhara.edu.pk/,Pakistan,PK,,,,,,,,,,
Government College University Lahore,gcu.edu.pk,,http://www.gcu.edu.pk/,Pakistan,PK,,,,,,,,,,
Government College University Faisalabad,gcuf.edu.pk,,http://www.gcuf.edu.pk/,Pakistan,PK,,,,,,,,,,
University of Balochistan,uob.edu.pk,,http://www.uob.edu.pk,Pakistan,PK,,,,,,,,,,
Zia-ud-Din University,zu.edu.pk,,https://zu.edu.pk/,Pakistan,PK,,,,,,,,,,
Gift University,gift.edu.pk,,http://www.gift.edu.pk/,Pakistan,PK,,,,,,,,,,
Ghulam Ishaq Khan Institute of Science & Technology,giki.edu.pk,,http://www.giki.edu.pk/,Pakistan,PK,,,,,,,,,,
Gangdara Institute Of Science & Technology,gist.edu.pk,,http://www.gist.edu.pk/,Pakistan,PK,,,,,,,,,,
The Global College Lahore,global.edu.pk,,http://www.global.edu.pk/,Pakistan,PK,,,,,,,,,,
Gomal University,gu.edu.pk,,http://www.gu.edu.pk/,Pakistan,PK,,,,,,,,,,
Greenwich University,guic.edu.pk,,http://www.guic.edu.pk/,Pakistan,PK,,,,,,,,,,
Hajvery University Lahore for Women,hajvery.edu.pk,,http://www.hajvery.edu.pk/,Pakistan,PK,,,,,,,,,,
Hamdard University,hamdard.edu.pk,hamdard.edu,http://www.hamdard.edu.pk/,Pakistan,PK,,,,,,,,,,
Hitec University,hitecuni.edu.pk,,http://www.hitecuni.edu.pk/,Pakistan,PK,,,,,,,,,,
Hazara University,hu.edu.pk,,http://www.hu.edu.pk/,Pakistan,PK,,,,,,,,,,
Institute of Business Administration (IBA),iba.edu.pk,,http://www.iba.edu.pk/,Pakistan,PK,,,,,,,,,,
Institute of Business Administration Sukkur,iba-suk.edu.pk,,http://www.iba-suk.edu.pk/,Pakistan,PK,,,,,,,,,,
Institute of Industrial Electronics Engineering,iiee.edu.pk,,http://www.iiee.edu.pk/,Pakistan,PK,,,,,,,,,,
International Islamic University,iiu.edu.pk,,http://www.iiu.edu.pk/,Pakistan,PK,,,,,,,,,,
"Institute of Management Sciences, Peshawar",imsciences.edu.pk,,http://www.imsciences.edu.pk/,Pakistan,PK,,,,,,,,,,
Iqra University,iqra.edu.pk,,http://www.iqra.edu.pk/,Pakistan,PK,,,,,,,,,,
Isra University,isra.edu.pk,,http://www.isra.edu.pk/,Pakistan,PK,,,,,,,,,,
Institute of Space Technology,ist.edu.pk,,http://www.ist.edu.pk/,Pakistan,PK,,,,,,,,,,
Islamia University of Bahawalpur,iub.edu.pk,,http://www.iub.edu.pk/,Pakistan,PK,,,,,,,,,,
"Mohammad Ali Jinnah University, Karachi",jinnah.edu,,http://www.jinnah.edu/,Pakistan,PK,,,,,,,,,,
Mohammad Ali Jinnah University,jinnah.edu.pk,,http://www.jinnah.edu.pk/,Pakistan,PK,,,,,,,,,,
Jinnah University for Women,juw.edu.pk,,http://www.juw.edu.pk/,Pakistan,PK,,,,,,,,,,
KASB Institute of Technology,kasbit.edu.pk,,http://www.kasbit.edu.pk/,Pakistan,PK,,,,,,,,,,
Karachi Institute of Information Technology,kiit.edu.pk,,http://www.kiit.edu.pk/,Pakistan,PK,,,,,,,,,,
Karakoram International University,kiu.edu.pk,,http://www.kiu.edu.pk/,Pakistan,PK,,,,,,,,,,
Karachi Medical and Dental College,kmdc.edu.pk,,http://www.kmdc.edu.pk/,Pakistan,PK,,,,,,,,,,
Karachi School of Art,ksa.edu.pk,,http://www.ksa.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Kohat University of Science and Technology  (KUST),kust.edu.pk,,http://www.kust.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
Lahore College for Women University,lcwu.edu.pk,,http://www.lcwu.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Liaquat University of Medical & Health Sciences Jamshoro,lumhs.edu.pk,,http://www.lumhs.edu.pk/,Pakistan,PK,,,,,,,,,,
Lahore University of Management Sciences,lums.edu.pk,,http://www.lums.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Mohi-ud-Din Islamic University,miu.edu.pk,,http://www.miu.edu.pk/,Pakistan,PK,,,,,,,,,,
Mooreland University,moorelanduniversity.com,,http://www.moorelanduniversity.com/,Pakistan,PK,,,,,,,,,,
Mehran University of Engineering & Technology,muet.edu.pk,,http://www.muet.edu.pk/,Pakistan,PK,,,,,,,,,,
Minhaj University Lahore,mul.edu.pk,,http://www.mul.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
National College of Arts,nca.edu.pk,,http://www.nca.edu.pk/,Pakistan,PK,,,,,,,,,,
NED University of Engineering and Technology Karachi,neduet.edu.pk,,http://www.neduet.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
DHA Suffa Uinversity,dsu.edu.pk,,https://www.dsu.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Sindh Madressatul Islam University,smiu.edu.pk,,https://www.smiu.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Indus University,indus.edu.pk,,https://www.indus.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Newports Institute of Communication & Economics,newports.edu.pk,,http://www.newports.edu.pk/,Pakistan,PK,,,,,,,,,,
Nuclear Institute for Agriculture and Biology (NIAB),niab.org.pk,,http://www.niab.org.pk/,Pakistan,PK,,,,,,,,,,
FAST - National University of Computer and Emerging Sciences (NUCES),nu.edu.pk,,http://www.nu.edu.pk/,Pakistan,PK,,,,,,,,,,
National University of Modern Languages,numl.edu.pk,,http://www.numl.edu.pk/,Pakistan,PK,,,,,,,,,,
National University of Science and Technology,nust.edu.pk,,http://www.nust.edu.pk/,Pakistan,PK,,,,,,,,,,
University of Engineering and Technology Peshawar,nwfpuet.edu.pk,,http://www.nwfpuet.edu.pk/,Pakistan,PK,Khyber Pakhtunkhwa,,,,,,,,,
Karachi Institute Of Economics And Technology,pafkiet.edu.pk,,http://www.pafkiet.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Pak-AIMS (American Institute of Management Sciences),pakaims.edu,,http://www.pakaims.edu/,Pakistan,PK,,,,,,,,,,
"Institute of Management Sciences, Lahore (IMS)",pakaims.edu.pk,,http://www.pakaims.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Hahnamann Honoeopathic Medical College,pakistanhomoeopathy.com,,http://www.pakistanhomoeopathy.com/,Pakistan,PK,,,,,,,,,,
Qauid-e-Awam University of Engineering Sciences & Technology,quest.edu.pk,,https://quest.edu.pk/,Pakistan,PK,,,,,,,,,,
Pyramid Education Center,pedu.edu.pk,,http://www.pedu.edu.pk/,Pakistan,PK,,,,,,,,,,
Punjab Institute of Computer science,pics.edu.pk,,http://www.pics.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
Pakistan Institute of Engineering and Applied Sciences (PIEAS),pieas.edu.pk,,http://www.pieas.edu.pk/,Pakistan,PK,,,,,,,,,,
Preston Institute of Management Sciences and Technology (PIMSAT),pimsat-khi.edu.pk,,http://www.pimsat-khi.edu.pk/,Pakistan,PK,Sindh,,,,,,,,,
Planwel University,planwel.edu,,http://www.planwel.edu/,Pakistan,PK,,,,,,,,,,
"Preston University, Pakistan Campus",prestonpak.edu.pk,,http://www.prestonpak.edu.pk/,Pakistan,PK,,,,,,,,,,
Punjab University College of Information Tecnology,pucit.edu.pk,,http://www.pucit.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
University of the Punjab,pu.edu.pk,,http://www.pu.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
"University of the Punjab, Gujranwala Campus",pugc.edu.pk,,http://www.pugc.edu.pk/,Pakistan,PK,Panjab,,,,,,,,,
